timestamp,mod_temp,mod_irr,I,V
2024-12-13 11:32:52,13.92,149.0,"[1.3948, 1.3948, 1.3933, 1.3933, 1.3966, 1.3966, 1.393, 1.393, 1.3974, 1.3974, 1.396, 1.396, 1.3935, 1.396, 1.396, 1.3929, 1.3929, 1.3937, 1.3937, 1.3967, 1.3967, 1.3967, 1.3967, 1.3935, 1.3935, 1.3939, 1.3939, 1.3977, 1.3977, 1.3951, 1.3951, 1.3948, 1.3948, 1.3933, 1.3933, 1.3894, 1.3894, 1.3902, 1.3902, 1.3905, 1.3905, 1.4052, 1.4052, 1.3836, 1.3836, 1.3802, 1.3802, 1.3863, 1.3863, 1.387, 1.387, 1.3904, 1.3904, 1.3872, 1.3872, 1.3907, 1.3907, 1.3875, 1.3875, 1.3866, 1.3866, 1.3935, 1.3935, 1.3886, 1.3858, 1.3858, 1.3875, 1.3875, 1.3886, 1.3886, 1.386, 1.386, 1.3824, 1.3824, 1.3809, 1.3809, 1.3839, 1.3839, 1.3839, 1.3839, 1.3864, 1.3864, 1.389, 1.389, 1.3889, 1.3889, 1.3806, 1.3806, 1.3802, 1.3802, 1.3832, 1.3832, 1.382, 1.382, 1.3833, 1.3833, 1.3855, 1.3855, 1.3856, 1.3856, 1.3847, 1.3847, 1.3755, 1.3755, 1.3765, 1.3765, 1.3774, 1.3774, 1.3772, 1.3772, 1.3768, 1.3768, 1.3739, 1.3739, 1.3767, 1.3767, 1.3768, 1.3768, 1.379, 1.379, 1.3741, 1.3741, 1.3735, 1.3735, 1.3736, 1.3736, 1.3774, 1.3774, 1.3747, 1.3747, 1.3721, 1.3721, 1.3716, 1.3716, 1.3719, 1.3719, 1.3734, 1.3734, 1.3735, 1.3735, 1.3712, 1.3712, 1.3705, 1.3705, 1.371, 1.371, 1.3704, 1.3704, 1.3693, 1.3707, 1.3707, 1.3718, 1.3718, 1.3733, 1.3733, 1.3715, 1.3715, 1.3682, 1.3682, 1.3672, 1.3672, 1.3655, 1.3655, 1.364, 1.364, 1.3703, 1.3703, 1.3713, 1.3713, 1.3657, 1.3657, 1.3662, 1.3662, 1.3671, 1.3671, 1.3682, 1.3682, 1.3658, 1.3658, 1.3669, 1.3669, 1.3651, 1.3651, 1.3646, 1.3646, 1.3614, 1.3614, 1.3551, 1.3551, 1.3582, 1.3582, 1.355, 1.355, 1.3539, 1.3539, 1.3544, 1.3544, 1.3499, 1.3499, 1.3477, 1.345, 1.345, 1.3363, 1.3363, 1.3274, 1.3274, 1.3078, 1.3078, 1.2943, 1.2943, 1.2724, 1.2724, 1.2305, 1.2305, 1.1654, 1.1654, 1.1386, 1.1386, 1.1124, 1.1124, 1.0648, 1.0648, 0.7695, 0.7695, 0.5872, 0.5872, 0.2737, 0.2737, 0.118, 0.118, 0.0331, 0.0331, 0.0087, 0.0087, 0.0093, 0.0093, 0.0024, 0.0024, 0.0065, 0.0065, 0.0078, 0.0078, 0.0047, 0.0047, 0.0027, 0.0027, 0.0078, 0.0078, 0.0111, 0.0111]","[0.7622, 0.7622, 0.7487, 0.7487, 0.7236, 0.7236, 0.7532, 0.7532, 1.4216, 1.4216, 3.0945, 3.0945, 5.2513, 7.3073, 7.3073, 9.4075, 9.4075, 11.4898, 11.4898, 13.5059, 13.5059, 15.5394, 15.5394, 17.5388, 17.5388, 19.6075, 19.6075, 21.6519, 21.6519, 23.7156, 23.7156, 25.6976, 25.6976, 27.73, 27.73, 29.751, 29.751, 31.8789, 31.8789, 34.7112, 34.7112, 42.6844, 42.6844, 49.0032, 49.0032, 48.6684, 48.6684, 48.4093, 48.4093, 48.2699, 48.2699, 48.3412, 48.3412, 49.052, 49.052, 50.3882, 50.3882, 52.0547, 52.0547, 54.1864, 54.1864, 59.297, 59.297, 63.3446, 63.5098, 63.5098, 63.8781, 63.8781, 64.9462, 64.9462, 66.5086, 66.5086, 68.2875, 68.2875, 70.2008, 70.2008, 72.168, 72.168, 74.1963, 74.1963, 76.2793, 76.2793, 78.733, 78.733, 83.645, 83.645, 86.7736, 86.7736, 87.1021, 87.1021, 87.809, 87.809, 89.1599, 89.1599, 90.8907, 90.8907, 92.7178, 92.7178, 94.6336, 94.6336, 96.5578, 96.5578, 98.572, 98.572, 100.5727, 100.5727, 102.6209, 102.6209, 104.612, 104.612, 106.6492, 106.6492, 108.675, 108.675, 110.7527, 110.7527, 112.808, 112.808, 114.9186, 114.9186, 116.961, 116.961, 119.0453, 119.0453, 121.3062, 121.3062, 125.0222, 125.0222, 128.3416, 128.3416, 129.2311, 129.2311, 130.2485, 130.2485, 131.7453, 131.7453, 133.5094, 133.5094, 135.4048, 135.4048, 137.3584, 137.3584, 139.2814, 139.2814, 141.2801, 141.2801, 143.2898, 145.2917, 145.2917, 147.2975, 147.2975, 149.3233, 149.3233, 151.3645, 151.3645, 153.3767, 153.3767, 155.3986, 155.3986, 157.4584, 157.4584, 159.4822, 159.4822, 161.5549, 161.5549, 163.535, 163.535, 165.6224, 165.6224, 167.5903, 167.5903, 169.7336, 169.7336, 171.6732, 171.6732, 173.7413, 173.7413, 175.735, 175.735, 177.8185, 177.8185, 179.7858, 179.7858, 181.9091, 181.9091, 183.9375, 183.9375, 185.9085, 185.9085, 187.9928, 187.9928, 189.9613, 189.9613, 192.0372, 192.0372, 194.1189, 194.1189, 196.0862, 196.0862, 198.1254, 200.2038, 200.2038, 202.2321, 202.2321, 204.3227, 204.3227, 206.3985, 206.3985, 208.4572, 208.4572, 210.6082, 210.6082, 214.5292, 214.5292, 217.9373, 217.9373, 218.875, 218.875, 219.9393, 219.9393, 221.7761, 221.7761, 228.5312, 228.5312, 231.3508, 231.3508, 234.8631, 234.8631, 236.3553, 236.3553, 237.117, 237.117, 237.3136, 237.3136, 237.3386, 237.3386, 237.338, 237.338, 237.2756, 237.2756, 237.3418, 237.3418, 237.3291, 237.3291, 237.3187, 237.3187, 237.3194, 237.3194, 237.3663, 237.3663]"
2024-12-13 11:51:29,4.0,134.0,"[1.1964, 1.1984, 1.1984, 1.1982, 1.1982, 1.1979, 1.1979, 1.2003, 1.2003, 1.2032, 1.2032, 1.198, 1.198, 1.1982, 1.1982, 1.1952, 1.1952, 1.1949, 1.1949, 1.1943, 1.1943, 1.1968, 1.1968, 1.1956, 1.1956, 1.1956, 1.1969, 1.1969, 1.1966, 1.1966, 1.2009, 1.2009, 1.1969, 1.1969, 1.1952, 1.1952, 1.2096, 1.2096, 1.1875, 1.1875, 1.1854, 1.1854, 1.1905, 1.1905, 1.1858, 1.1858, 1.1849, 1.1849, 1.189, 1.189, 1.1905, 1.1905, 1.1941, 1.1941, 1.1997, 1.1997, 1.2036, 1.2036, 1.1938, 1.1938, 1.1966, 1.1966, 1.1938, 1.1938, 1.1994, 1.1994, 1.1895, 1.1895, 1.1927, 1.1927, 1.1873, 1.1873, 1.1919, 1.1919, 1.1913, 1.1913, 1.198, 1.198, 1.1865, 1.1865, 1.1804, 1.1804, 1.1787, 1.1787, 1.1813, 1.1813, 1.1887, 1.1887, 1.1848, 1.1848, 1.1852, 1.1852, 1.185, 1.185, 1.1859, 1.1859, 1.188, 1.188, 1.1873, 1.1873, 1.1882, 1.1882, 1.1839, 1.1839, 1.184, 1.184, 1.1866, 1.1866, 1.1837, 1.1819, 1.1819, 1.1843, 1.1843, 1.1789, 1.1789, 1.1801, 1.1801, 1.1783, 1.1783, 1.1771, 1.1771, 1.1738, 1.1738, 1.1735, 1.1735, 1.1749, 1.1749, 1.1719, 1.1719, 1.173, 1.173, 1.174, 1.174, 1.1772, 1.1772, 1.178, 1.178, 1.1734, 1.1734, 1.175, 1.175, 1.1744, 1.1744, 1.1729, 1.1729, 1.1692, 1.1692, 1.1728, 1.1728, 1.1727, 1.1727, 1.171, 1.171, 1.1713, 1.1713, 1.1685, 1.1685, 1.1707, 1.1677, 1.1677, 1.1678, 1.1678, 1.1678, 1.1678, 1.1673, 1.1673, 1.1628, 1.1628, 1.1674, 1.1674, 1.1674, 1.1674, 1.1654, 1.1654, 1.1659, 1.1659, 1.1692, 1.1692, 1.1645, 1.1645, 1.1628, 1.1628, 1.1651, 1.1651, 1.1647, 1.1647, 1.1605, 1.1605, 1.1537, 1.1537, 1.1544, 1.1544, 1.1544, 1.1544, 1.1506, 1.1506, 1.1514, 1.1514, 1.1504, 1.1504, 1.1484, 1.1484, 1.1431, 1.1431, 1.1246, 1.1246, 1.1037, 1.1037, 1.0947, 1.0947, 1.0843, 1.0843, 1.0745, 1.0745, 1.0563, 1.0563, 1.0296, 1.0296, 0.9941, 0.9941, 0.9494, 0.9494, 0.7416, 0.7416, 0.5988, 0.5988, 0.3201, 0.3201, 0.1595, 0.1595, 0.021, 0.021, -0.0085, -0.0085, -0.0131, -0.0131, -0.0094, -0.0094, -0.0083, -0.0045, -0.0045, -0.0045, -0.0045, -0.0066, -0.0066, -0.0026, -0.0026, -0.0026, -0.0026, 0.0006]","[0.7763, 0.784, 0.784, 0.7879, 0.7879, 0.802, 0.802, 1.1182, 1.1182, 2.5546, 2.5546, 4.5039, 4.5039, 6.6305, 6.6305, 8.7102, 8.7102, 10.7803, 10.7803, 12.8177, 12.8177, 14.7797, 14.7797, 16.7958, 18.8126, 18.8126, 20.8556, 20.8556, 22.9424, 22.9424, 24.9084, 24.9084, 26.9688, 26.9688, 29.4869, 29.4869, 36.012, 36.012, 45.0308, 45.0308, 44.7397, 44.7397, 44.4556, 44.4556, 44.2518, 44.2518, 44.181, 44.181, 44.5661, 44.5661, 45.6542, 45.6542, 47.1555, 47.1555, 49.579, 49.579, 56.0386, 56.0386, 57.7977, 57.7977, 57.8555, 57.8555, 58.4204, 58.4204, 59.6499, 59.6499, 61.3003, 61.3003, 63.0574, 63.0574, 65.0362, 65.0362, 67.0214, 67.0214, 69.2091, 69.2091, 73.4971, 73.4971, 77.8917, 77.8917, 78.3712, 78.3712, 78.8731, 78.8731, 80.0807, 80.0807, 81.6032, 81.6032, 83.3629, 83.3629, 85.2402, 85.2402, 87.2023, 87.2023, 89.1522, 89.1522, 91.1825, 91.1825, 93.2345, 93.2345, 95.2403, 95.2403, 97.2692, 97.2692, 99.3201, 99.3201, 101.3728, 103.4979, 103.4979, 105.7887, 105.7887, 109.9738, 109.9738, 112.9938, 112.9938, 113.6904, 113.6904, 114.6852, 114.6852, 116.0915, 116.0915, 117.8344, 117.8344, 119.6899, 119.6899, 121.652, 121.652, 123.5562, 123.5562, 125.5948, 125.5948, 127.5691, 127.5691, 129.5447, 129.5447, 131.5208, 131.5208, 133.5795, 133.5795, 135.5089, 135.5089, 137.5988, 137.5988, 139.64, 139.64, 141.5938, 141.5938, 143.6201, 143.6201, 145.7146, 145.7146, 147.6768, 147.6768, 149.7429, 149.7429, 151.7745, 151.7745, 153.7443, 155.8299, 155.8299, 157.7771, 157.7771, 159.8859, 159.8859, 161.8223, 161.8223, 163.8884, 163.8884, 165.855, 165.855, 167.9559, 167.9559, 169.9091, 169.9091, 172.0009, 172.0009, 174.0267, 174.0267, 175.994, 175.994, 178.0704, 178.0704, 180.0763, 180.0763, 182.1676, 182.1676, 184.1907, 184.1907, 186.1541, 186.1541, 188.2281, 188.2281, 190.2252, 190.2252, 192.2287, 192.2287, 194.2944, 194.2944, 196.3187, 196.3187, 198.4267, 198.4267, 200.84, 200.84, 204.5259, 204.5259, 206.7573, 206.7573, 208.0168, 208.0168, 209.3839, 209.3839, 210.9816, 210.9816, 212.7894, 212.7894, 214.6712, 214.6712, 216.6308, 216.6308, 218.718, 218.718, 225.3809, 225.3809, 228.3366, 228.3366, 232.208, 232.208, 234.1349, 234.1349, 235.4685, 235.4685, 235.8096, 235.8096, 235.8469, 235.8469, 235.8547, 235.8547, 235.8469, 235.8476, 235.8476, 235.8488, 235.8488, 235.8604, 235.8604, 235.89, 235.89, 235.8481, 235.8481, 235.8566]"
2024-12-13 11:56:58,2.9,132.0,"[1.3383, 1.3384, 1.3384, 1.3386, 1.3386, 1.3387, 1.3387, 1.3394, 1.3394, 1.3421, 1.3421, 1.3391, 1.3391, 1.3385, 1.3385, 1.3383, 1.3383, 1.3354, 1.3354, 1.3351, 1.3351, 1.3353, 1.3353, 1.3327, 1.3327, 1.3335, 1.3335, 1.3343, 1.3343, 1.3315, 1.3315, 1.3329, 1.3329, 1.3371, 1.3371, 1.3324, 1.3324, 1.3345, 1.3345, 1.3413, 1.3413, 1.3361, 1.3361, 1.322, 1.3246, 1.3246, 1.3229, 1.3229, 1.3224, 1.3224, 1.3253, 1.3253, 1.3264, 1.3264, 1.328, 1.328, 1.3285, 1.3285, 1.3322, 1.3322, 1.3269, 1.3269, 1.3222, 1.3222, 1.3201, 1.3201, 1.3214, 1.3214, 1.3233, 1.3233, 1.3232, 1.3232, 1.3222, 1.3222, 1.321, 1.321, 1.3228, 1.3228, 1.3259, 1.3259, 1.3274, 1.3274, 1.3247, 1.3247, 1.3155, 1.3155, 1.3144, 1.3144, 1.3153, 1.3153, 1.3174, 1.3174, 1.3152, 1.3152, 1.3179, 1.3179, 1.3186, 1.3186, 1.3152, 1.3152, 1.3205, 1.3205, 1.3202, 1.3202, 1.3201, 1.3201, 1.3128, 1.3128, 1.3147, 1.3147, 1.3153, 1.3153, 1.3155, 1.3155, 1.3137, 1.3137, 1.3151, 1.3151, 1.3138, 1.3138, 1.3125, 1.3125, 1.3106, 1.3071, 1.3071, 1.3068, 1.3068, 1.3041, 1.3041, 1.3059, 1.3059, 1.31, 1.31, 1.3037, 1.3037, 1.3037, 1.3037, 1.3062, 1.3062, 1.3071, 1.3071, 1.3029, 1.3029, 1.3057, 1.3057, 1.3025, 1.3025, 1.3031, 1.3031, 1.3014, 1.3014, 1.301, 1.301, 1.3001, 1.3001, 1.2986, 1.2986, 1.2963, 1.2963, 1.2974, 1.2974, 1.2988, 1.2988, 1.2972, 1.2972, 1.298, 1.298, 1.2943, 1.2943, 1.295, 1.295, 1.2954, 1.2954, 1.2962, 1.2958, 1.2958, 1.2929, 1.2929, 1.2914, 1.2914, 1.2888, 1.2888, 1.2896, 1.2896, 1.2916, 1.2916, 1.2854, 1.2854, 1.2866, 1.2866, 1.2815, 1.2815, 1.2802, 1.2802, 1.2803, 1.2803, 1.2781, 1.2781, 1.279, 1.279, 1.2747, 1.2747, 1.2731, 1.2731, 1.2645, 1.2645, 1.2538, 1.2538, 1.2373, 1.2373, 1.2176, 1.2176, 1.1574, 1.1574, 1.1338, 1.1338, 1.1164, 1.1164, 1.0899, 1.0899, 1.0459, 1.0459, 0.8193, 0.8193, 0.6125, 0.6125, 0.3183, 0.3183, 0.1522, 0.1522, 0.0323, 0.0323, 0.0017, 0.0017, 0.0004, 0.0004, -0.0042, -0.0042, -0.0058, -0.0058, -0.0013, -0.0013, -0.0051, -0.0051, -0.0038, -0.0038, -0.0029, -0.0029, -0.0009, -0.0009]","[0.8135, 0.7937, 0.7937, 0.8168, 0.8168, 0.804, 0.804, 1.2423, 1.2423, 2.8156, 2.8156, 4.8329, 4.8329, 6.9583, 6.9583, 9.0708, 9.0708, 11.1119, 11.1119, 13.155, 13.155, 15.1512, 15.1512, 17.1776, 17.1776, 19.2059, 19.2059, 21.2541, 21.2541, 23.3403, 23.3403, 25.3146, 25.3146, 27.3208, 27.3208, 29.4175, 29.4175, 31.6006, 31.6006, 35.5152, 35.5152, 45.8104, 45.8104, 47.7564, 47.4228, 47.4228, 47.2294, 47.2294, 47.1446, 47.1446, 47.381, 47.381, 48.3085, 48.3085, 49.7513, 49.7513, 51.5546, 51.5546, 54.8574, 54.8574, 60.9217, 60.9217, 61.9063, 61.9063, 62.049, 62.049, 62.7956, 62.7956, 64.13, 64.13, 65.853, 65.853, 67.7194, 67.7194, 69.6763, 69.6763, 71.6629, 71.6629, 73.6912, 73.6912, 76.1301, 76.1301, 81.2574, 81.2574, 84.1843, 84.1843, 84.4985, 84.4985, 85.192, 85.192, 86.5474, 86.5474, 88.2023, 88.2023, 90.0789, 90.0789, 92.0057, 92.0057, 93.9505, 93.9505, 95.9217, 95.9217, 97.9081, 97.9081, 99.9261, 99.9261, 101.9872, 101.9872, 104.0264, 104.0264, 106.0251, 106.0251, 108.0753, 108.0753, 110.1718, 110.1718, 112.207, 112.207, 114.3729, 114.3729, 116.7856, 116.7856, 120.936, 123.6026, 123.6026, 124.3339, 124.3339, 125.4624, 125.4624, 126.9405, 126.9405, 128.6969, 128.6969, 130.5659, 130.5659, 132.5602, 132.5602, 134.5095, 134.5095, 136.5185, 136.5185, 138.5037, 138.5037, 140.4819, 140.4819, 142.4697, 142.4697, 144.5368, 144.5368, 146.4846, 146.4846, 148.5779, 148.5779, 150.5618, 150.5618, 152.6286, 152.6286, 154.6081, 154.6081, 156.6781, 156.6781, 158.7039, 158.7039, 160.7399, 160.7399, 162.7273, 162.7273, 164.7277, 164.7277, 166.8209, 166.8209, 168.7914, 168.7914, 170.9, 172.8782, 172.8782, 174.9484, 174.9484, 176.9304, 176.9304, 178.9738, 178.9738, 180.9516, 180.9516, 183.0718, 183.0718, 185.0912, 185.0912, 187.0648, 187.0648, 189.1613, 189.1613, 191.1388, 191.1388, 193.2256, 193.2256, 195.2648, 195.2648, 197.2498, 197.2498, 199.284, 199.284, 201.3522, 201.3522, 203.4204, 203.4204, 205.52, 205.52, 207.6377, 207.6377, 210.6391, 210.6391, 214.8139, 214.8139, 216.1318, 216.1318, 217.0838, 217.0838, 218.4264, 218.4264, 220.2523, 220.2523, 226.4168, 226.4168, 230.0956, 230.0956, 233.7132, 233.7132, 235.4093, 235.4093, 236.4949, 236.4949, 236.7583, 236.7583, 236.8033, 236.8033, 236.8257, 236.8257, 236.8444, 236.8444, 236.8117, 236.8117, 236.8149, 236.8149, 236.8167, 236.8167, 236.8368, 236.8368, 236.8322, 236.8322]"
2024-12-13 12:25:30,1.83,136.0,"[1.2828, 1.2878, 1.2878, 1.289, 1.289, 1.2892, 1.2892, 1.2919, 1.2919, 1.2976, 1.2976, 1.2955, 1.2955, 1.2943, 1.2943, 1.2935, 1.2935, 1.2912, 1.2912, 1.2856, 1.2856, 1.2853, 1.2853, 1.2745, 1.2745, 1.2744, 1.2744, 1.2802, 1.2802, 1.2761, 1.2761, 1.2728, 1.2728, 1.2692, 1.2692, 1.2678, 1.2678, 1.2775, 1.2775, 1.2786, 1.2786, 1.255, 1.2509, 1.2509, 1.2582, 1.2582, 1.258, 1.258, 1.2563, 1.2563, 1.2583, 1.2583, 1.26, 1.26, 1.2592, 1.2592, 1.2593, 1.2593, 1.2466, 1.2466, 1.2418, 1.2418, 1.2449, 1.2449, 1.2449, 1.2449, 1.2463, 1.2463, 1.2467, 1.2467, 1.2478, 1.2478, 1.2432, 1.2432, 1.2457, 1.2457, 1.2444, 1.2444, 1.2394, 1.2394, 1.2273, 1.2273, 1.2282, 1.2282, 1.2254, 1.2254, 1.2224, 1.2224, 1.2257, 1.2257, 1.2244, 1.2244, 1.23, 1.23, 1.2289, 1.2289, 1.2272, 1.2272, 1.2298, 1.2298, 1.2318, 1.2318, 1.2309, 1.2309, 1.2277, 1.2277, 1.2274, 1.2274, 1.2245, 1.2245, 1.2255, 1.2255, 1.223, 1.223, 1.2223, 1.2223, 1.2142, 1.2142, 1.215, 1.215, 1.2116, 1.2116, 1.2148, 1.2148, 1.2163, 1.2146, 1.2146, 1.2138, 1.2138, 1.217, 1.217, 1.213, 1.213, 1.2079, 1.2079, 1.2071, 1.2071, 1.196, 1.196, 1.1965, 1.1965, 1.1944, 1.1944, 1.1917, 1.1917, 1.1911, 1.1911, 1.1921, 1.1921, 1.1916, 1.1916, 1.1916, 1.1916, 1.1861, 1.1861, 1.1845, 1.1845, 1.1807, 1.1807, 1.1839, 1.1839, 1.1774, 1.1774, 1.1662, 1.1662, 1.1639, 1.1639, 1.1663, 1.1663, 1.1636, 1.1636, 1.1628, 1.1628, 1.1588, 1.1588, 1.1632, 1.1559, 1.1559, 1.1546, 1.1546, 1.1589, 1.1589, 1.1593, 1.1593, 1.1514, 1.1514, 1.1541, 1.1541, 1.1539, 1.1539, 1.1515, 1.1515, 1.1484, 1.1484, 1.1469, 1.1469, 1.1434, 1.1434, 1.1428, 1.1428, 1.1424, 1.1424, 1.1385, 1.1385, 1.1391, 1.1391, 1.1345, 1.1345, 1.1186, 1.1186, 1.109, 1.109, 1.0965, 1.0965, 1.0802, 1.0802, 1.0556, 1.0556, 1.0237, 1.0237, 0.9802, 0.9802, 0.731, 0.731, 0.6008, 0.6008, 0.297, 0.297, 0.14, 0.14, 0.0344, 0.0344, 0.0013, 0.0013, 0.0031, 0.0031, 0.0011, 0.0011, 0.0048, 0.0048, 0.0088, 0.0088, 0.0071, 0.0071, 0.0045, 0.0045, 0.0091, 0.0091, 0.0023, 0.0023]","[0.8117, 0.7956, 0.7956, 0.7686, 0.7686, 0.8007, 0.8007, 1.2583, 1.2583, 2.7924, 2.7924, 4.7834, 4.7834, 6.948, 6.948, 8.9988, 8.9988, 11.0451, 11.0451, 13.0573, 13.0573, 15.0797, 15.0797, 17.0638, 17.0638, 19.0767, 19.0767, 21.1455, 21.1455, 23.1963, 23.1963, 25.1366, 25.1366, 27.1963, 27.1963, 29.3204, 29.3204, 32.6309, 32.6309, 42.3714, 42.3714, 46.1857, 45.8502, 45.8502, 45.6195, 45.6195, 45.4922, 45.4922, 45.5912, 45.5912, 46.3213, 46.3213, 47.5944, 47.5944, 49.4273, 49.4273, 53.7462, 53.7462, 58.8292, 58.8292, 59.0745, 59.0745, 59.3414, 59.3414, 60.2231, 60.2231, 61.6994, 61.6994, 63.3941, 63.3941, 65.2978, 65.2978, 67.2734, 67.2734, 69.3377, 69.3377, 72.1307, 72.1307, 77.5601, 77.5601, 79.5389, 79.5389, 79.7729, 79.7729, 80.6122, 80.6122, 81.9657, 81.9657, 83.674, 83.674, 85.523, 85.523, 87.4054, 87.4054, 89.408, 89.408, 91.3894, 91.3894, 93.4009, 93.4009, 95.4206, 95.4206, 97.4023, 97.4023, 99.4711, 99.4711, 101.5173, 101.5173, 103.6325, 103.6325, 105.7732, 105.7732, 108.6338, 108.6338, 113.1686, 113.1686, 114.6699, 114.6699, 115.2862, 115.2862, 116.5279, 116.5279, 118.15, 118.15, 119.9907, 121.8737, 121.8737, 123.7574, 123.7574, 125.8062, 125.8062, 127.733, 127.733, 129.7633, 129.7633, 131.7884, 131.7884, 133.7183, 133.7183, 135.7753, 135.7753, 137.7107, 137.7107, 139.7949, 139.7949, 141.7576, 141.7576, 143.739, 143.739, 145.757, 145.757, 147.8465, 147.8465, 149.7899, 149.7899, 151.8644, 151.8644, 153.8902, 153.8902, 155.9089, 155.9089, 157.9815, 157.9815, 160.015, 160.015, 161.9449, 161.9449, 164.0176, 164.0176, 166.0569, 166.0569, 168.026, 168.026, 170.1006, 170.1006, 172.1289, 174.1688, 174.1688, 176.1957, 176.1957, 178.1893, 178.1893, 180.2887, 180.2887, 182.3051, 182.3051, 184.2936, 184.2936, 186.3052, 186.3052, 188.3322, 188.3322, 190.336, 190.336, 192.5585, 192.5585, 194.6368, 194.6368, 196.4814, 196.4814, 198.7057, 198.7057, 200.5688, 200.5688, 202.9197, 202.9197, 206.5215, 206.5215, 208.4796, 208.4796, 209.7239, 209.7239, 211.2053, 211.2053, 212.9559, 212.9559, 214.7786, 214.7786, 216.7362, 216.7362, 219.0042, 219.0042, 226.2619, 226.2619, 228.5406, 228.5406, 232.6058, 232.6058, 234.237, 234.237, 235.2834, 235.2834, 235.5719, 235.5719, 235.6136, 235.6136, 235.6027, 235.6027, 235.606, 235.606, 235.5931, 235.5931, 235.6098, 235.6098, 235.5989, 235.5989, 235.5892, 235.5892, 235.6111, 235.6111]"
